slug,path,target_price,max_time,max_trades_per_window,trade_index,side,entry_elapsed,entry_price,tp_price,exit_elapsed,exit_price,exit_reason,winner,pnl,volume_ratio,btc_return
btc-updown-15m-1776069900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_114501_btc-updown-15m-1776069900_prices.csv,0.12,600,2,1,DOWN,61,0.48,0.6,899,0.0,settle,UP,-2.88,4.682,-0.000275
btc-updown-15m-1776069900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_114501_btc-updown-15m-1776069900_prices.csv,0.12,600,2,2,DOWN,65,0.51,0.63,899,0.0,settle,UP,-3.06,3.7451,-0.000468
btc-updown-15m-1776070800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_120001_btc-updown-15m-1776070800_prices.csv,0.12,600,2,1,UP,62,0.76,0.88,93,0.88,tp,UP,0.72,3.3801,0.001206
btc-updown-15m-1776070800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_120001_btc-updown-15m-1776070800_prices.csv,0.12,600,2,2,UP,74,0.77,0.89,100,0.89,tp,UP,0.72,5.088,0.00122
btc-updown-15m-1776071700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_121501_btc-updown-15m-1776071700_prices.csv,0.12,600,2,1,DOWN,76,0.61,0.73,899,0.0,settle,UP,-3.66,16.6272,-0.000474
btc-updown-15m-1776071700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_121501_btc-updown-15m-1776071700_prices.csv,0.12,600,2,2,DOWN,79,0.57,0.69,899,0.0,settle,UP,-3.42,4.3159,-0.000322
btc-updown-15m-1776072600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_123001_btc-updown-15m-1776072600_prices.csv,0.12,600,2,1,UP,95,0.62,0.74,868,0.74,tp,UP,0.72,5.4215,0.000368
btc-updown-15m-1776072600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_123001_btc-updown-15m-1776072600_prices.csv,0.12,600,2,2,UP,103,0.62,0.74,868,0.74,tp,UP,0.72,5.8209,0.00042
btc-updown-15m-1776073500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_124501_btc-updown-15m-1776073500_prices.csv,0.12,600,2,1,DOWN,63,0.55,0.67,114,0.67,tp,UP,0.72,3.8475,-3.2e-05
btc-updown-15m-1776073500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_124501_btc-updown-15m-1776073500_prices.csv,0.12,600,2,2,DOWN,65,0.55,0.67,114,0.67,tp,UP,0.72,2.9534,-3.2e-05
btc-updown-15m-1776074400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_130001_btc-updown-15m-1776074400_prices.csv,0.12,600,2,1,DOWN,60,0.53,0.65,66,0.65,tp,UP,0.72,145.5449,-0.000199
btc-updown-15m-1776074400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_130001_btc-updown-15m-1776074400_prices.csv,0.12,600,2,2,DOWN,64,0.64,0.76,899,0.0,settle,UP,-3.84,19.3796,-0.000405
btc-updown-15m-1776075300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_131501_btc-updown-15m-1776075300_prices.csv,0.12,600,2,1,DOWN,86,0.83,0.95,590,0.95,tp,DOWN,0.72,5.0542,-0.001199
btc-updown-15m-1776075300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_131501_btc-updown-15m-1776075300_prices.csv,0.12,600,2,2,DOWN,89,0.82,0.94,589,0.94,tp,DOWN,0.72,4.6125,-0.001199
btc-updown-15m-1776076200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_133000_btc-updown-15m-1776076200_prices.csv,0.12,600,2,1,UP,79,0.62,0.74,434,0.74,tp,UP,0.72,3.4165,0.000315
btc-updown-15m-1776076200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_133000_btc-updown-15m-1776076200_prices.csv,0.12,600,2,2,UP,80,0.62,0.74,434,0.74,tp,UP,0.72,21.0929,0.000246
btc-updown-15m-1776077100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_134501_btc-updown-15m-1776077100_prices.csv,0.12,600,2,1,DOWN,75,0.57,0.69,553,0.69,tp,DOWN,0.72,16.1608,-0.000112
btc-updown-15m-1776077100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_134501_btc-updown-15m-1776077100_prices.csv,0.12,600,2,2,DOWN,90,0.58,0.7,559,0.7,tp,DOWN,0.72,6.6223,-0.000112
btc-updown-15m-1776078000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_140001_btc-updown-15m-1776078000_prices.csv,0.12,600,2,1,DOWN,60,0.38,0.5,899,0.0,settle,UP,-2.28,8.3696,-0.000674
btc-updown-15m-1776078000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_140001_btc-updown-15m-1776078000_prices.csv,0.12,600,2,2,DOWN,62,0.4,0.52,899,0.0,settle,UP,-2.4,3.9211,-0.000469
btc-updown-15m-1776078900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_141500_btc-updown-15m-1776078900_prices.csv,0.12,600,2,1,DOWN,65,0.58,0.7,637,0.7,tp,DOWN,0.72,4.0098,-5.9e-05
btc-updown-15m-1776078900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_141500_btc-updown-15m-1776078900_prices.csv,0.12,600,2,2,DOWN,86,0.6,0.72,880,0.72,tp,DOWN,0.72,3.3099,-9.6e-05
btc-updown-15m-1776079800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_143001_btc-updown-15m-1776079800_prices.csv,0.12,600,2,1,UP,73,0.53,0.65,725,0.65,tp,UP,0.72,3.3699,0.000264
btc-updown-15m-1776079800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_143001_btc-updown-15m-1776079800_prices.csv,0.12,600,2,2,UP,98,0.51,0.63,644,0.63,tp,UP,0.72,13.1515,0.000237
btc-updown-15m-1776080700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_144500_btc-updown-15m-1776080700_prices.csv,0.12,600,2,1,UP,61,0.52,0.64,108,0.64,tp,DOWN,0.72,26.0204,0.000131
btc-updown-15m-1776080700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_144500_btc-updown-15m-1776080700_prices.csv,0.12,600,2,2,DOWN,62,0.47,0.59,277,0.59,tp,DOWN,0.72,15.8725,-5.2e-05
btc-updown-15m-1776081600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_150001_btc-updown-15m-1776081600_prices.csv,0.12,600,2,1,DOWN,63,0.66,0.78,76,0.78,tp,UP,0.72,2.6158,-0.000584
btc-updown-15m-1776081600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_150001_btc-updown-15m-1776081600_prices.csv,0.12,600,2,2,DOWN,69,0.69,0.81,899,0.0,settle,UP,-4.14,3.6639,-0.000644
btc-updown-15m-1776082500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_151500_btc-updown-15m-1776082500_prices.csv,0.12,600,2,1,UP,60,0.54,0.66,899,0.0,settle,DOWN,-3.24,9.3205,0.000269
btc-updown-15m-1776082500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_151500_btc-updown-15m-1776082500_prices.csv,0.12,600,2,2,UP,62,0.56,0.68,899,0.0,settle,DOWN,-3.36,92.4564,0.00039
btc-updown-15m-1776083400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_153001_btc-updown-15m-1776083400_prices.csv,0.12,600,2,1,DOWN,71,0.48,0.6,76,0.6,tp,DOWN,0.72,3.3911,-0.00017
btc-updown-15m-1776083400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_153001_btc-updown-15m-1776083400_prices.csv,0.12,600,2,2,DOWN,74,0.54,0.66,76,0.66,tp,DOWN,0.72,104.6749,-0.000421
btc-updown-15m-1776084300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_154501_btc-updown-15m-1776084300_prices.csv,0.12,600,2,1,UP,67,0.77,0.89,384,0.89,tp,UP,0.72,4.6819,0.000962
btc-updown-15m-1776084300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_154501_btc-updown-15m-1776084300_prices.csv,0.12,600,2,2,UP,91,0.79,0.91,410,0.91,tp,UP,0.72,11.0912,0.000949
btc-updown-15m-1776085200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_160001_btc-updown-15m-1776085200_prices.csv,0.12,600,2,1,UP,60,0.55,0.67,134,0.67,tp,UP,0.72,58.5692,0.000374
btc-updown-15m-1776085200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_160001_btc-updown-15m-1776085200_prices.csv,0.12,600,2,2,UP,66,0.55,0.67,134,0.67,tp,UP,0.72,24.4177,0.000417
btc-updown-15m-1776086100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_161501_btc-updown-15m-1776086100_prices.csv,0.12,600,2,1,DOWN,62,0.65,0.77,74,0.77,tp,DOWN,0.72,2.8797,-0.000587
btc-updown-15m-1776086100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_161501_btc-updown-15m-1776086100_prices.csv,0.12,600,2,2,DOWN,65,0.69,0.81,781,0.81,tp,DOWN,0.72,4.2265,-0.000588
btc-updown-15m-1776087000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_163001_btc-updown-15m-1776087000_prices.csv,0.12,600,2,1,DOWN,64,0.6,0.72,188,0.72,tp,DOWN,0.72,4.5056,-0.000898
btc-updown-15m-1776087000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_163001_btc-updown-15m-1776087000_prices.csv,0.12,600,2,2,DOWN,84,0.6,0.72,188,0.72,tp,DOWN,0.72,5.3655,-0.000702
btc-updown-15m-1776087900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_164500_btc-updown-15m-1776087900_prices.csv,0.12,600,2,1,DOWN,74,0.5,0.62,179,0.62,tp,UP,0.72,4.1089,-1.5e-05
btc-updown-15m-1776087900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_164500_btc-updown-15m-1776087900_prices.csv,0.12,600,2,2,UP,75,0.49,0.61,223,0.61,tp,UP,0.72,50.1956,0.000163
btc-updown-15m-1776088800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_170000_btc-updown-15m-1776088800_prices.csv,0.12,600,2,1,UP,62,0.5,0.62,899,0.0,settle,DOWN,-3.0,2.5365,0.000736
btc-updown-15m-1776088800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_170000_btc-updown-15m-1776088800_prices.csv,0.12,600,2,2,UP,64,0.5,0.62,899,0.0,settle,DOWN,-3.0,3.8971,0.000866
btc-updown-15m-1776089700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_171501_btc-updown-15m-1776089700_prices.csv,0.12,600,2,1,UP,60,0.5,0.62,81,0.62,tp,UP,0.72,2.5215,0.000325
btc-updown-15m-1776089700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_171501_btc-updown-15m-1776089700_prices.csv,0.12,600,2,2,UP,63,0.5,0.62,81,0.62,tp,UP,0.72,3.9272,0.000378
btc-updown-15m-1776090600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_173001_btc-updown-15m-1776090600_prices.csv,0.12,600,2,1,DOWN,61,0.5,0.62,899,0.0,settle,UP,-3.0,3.7,-0.000297
btc-updown-15m-1776090600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_173001_btc-updown-15m-1776090600_prices.csv,0.12,600,2,2,DOWN,65,0.49,0.61,899,0.0,settle,UP,-2.94,3.1307,-9.7e-05
btc-updown-15m-1776091500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_174501_btc-updown-15m-1776091500_prices.csv,0.12,600,2,1,DOWN,65,0.6,0.72,361,0.72,tp,UP,0.72,2.7625,-0.000292
btc-updown-15m-1776091500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_174501_btc-updown-15m-1776091500_prices.csv,0.12,600,2,2,UP,83,0.46,0.58,95,0.58,tp,UP,0.72,4.1172,0.000424
btc-updown-15m-1776092400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_180000_btc-updown-15m-1776092400_prices.csv,0.12,600,2,1,DOWN,61,0.62,0.74,138,0.74,tp,DOWN,0.72,3.7661,-0.000761
btc-updown-15m-1776092400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_180000_btc-updown-15m-1776092400_prices.csv,0.12,600,2,2,DOWN,71,0.59,0.71,136,0.71,tp,DOWN,0.72,3.9443,-0.000187
btc-updown-15m-1776093300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_181500_btc-updown-15m-1776093300_prices.csv,0.12,600,2,1,DOWN,60,0.54,0.66,222,0.66,tp,UP,0.72,29.5777,-0.000884
btc-updown-15m-1776093300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_181500_btc-updown-15m-1776093300_prices.csv,0.12,600,2,2,DOWN,61,0.59,0.71,298,0.71,tp,UP,0.72,5.7393,-0.000594
btc-updown-15m-1776094200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_183001_btc-updown-15m-1776094200_prices.csv,0.12,600,2,1,DOWN,67,0.8,0.92,367,0.92,tp,DOWN,0.72,2.9947,-0.002365
btc-updown-15m-1776094200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_183001_btc-updown-15m-1776094200_prices.csv,0.12,600,2,2,DOWN,98,0.81,0.93,369,0.93,tp,DOWN,0.72,3.6895,-0.002836
btc-updown-15m-1776095100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_184501_btc-updown-15m-1776095100_prices.csv,0.12,600,2,1,UP,67,0.53,0.65,143,0.65,tp,UP,0.72,5.999,0.000282
btc-updown-15m-1776095100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_184501_btc-updown-15m-1776095100_prices.csv,0.12,600,2,2,UP,76,0.52,0.64,126,0.64,tp,UP,0.72,9.9843,0.000322
btc-updown-15m-1776096000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_190002_btc-updown-15m-1776096000_prices.csv,0.12,600,2,1,UP,61,0.56,0.68,552,0.68,tp,UP,0.72,7.3176,0.000605
btc-updown-15m-1776096000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_190002_btc-updown-15m-1776096000_prices.csv,0.12,600,2,2,UP,68,0.59,0.71,563,0.71,tp,UP,0.72,10.7917,0.000797
btc-updown-15m-1776096900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_191501_btc-updown-15m-1776096900_prices.csv,0.12,600,2,1,DOWN,74,0.68,0.8,899,0.0,settle,UP,-4.08,5.9531,-0.000952
btc-updown-15m-1776096900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_191501_btc-updown-15m-1776096900_prices.csv,0.12,600,2,2,DOWN,86,0.66,0.78,899,0.0,settle,UP,-3.96,7.3714,-0.000651
btc-updown-15m-1776097800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_193001_btc-updown-15m-1776097800_prices.csv,0.12,600,2,1,UP,94,0.56,0.68,604,0.68,tp,UP,0.72,4.5627,0.000634
btc-updown-15m-1776097800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_193001_btc-updown-15m-1776097800_prices.csv,0.12,600,2,2,UP,104,0.5,0.62,213,0.62,tp,UP,0.72,2.6134,0.000189
btc-updown-15m-1776098700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_194501_btc-updown-15m-1776098700_prices.csv,0.12,600,2,1,UP,60,0.46,0.58,132,0.58,tp,DOWN,0.72,4.2157,0.000358
btc-updown-15m-1776098700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_194501_btc-updown-15m-1776098700_prices.csv,0.12,600,2,2,UP,61,0.49,0.61,140,0.61,tp,DOWN,0.72,3.4791,0.000498
btc-updown-15m-1776099600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_200001_btc-updown-15m-1776099600_prices.csv,0.12,600,2,1,DOWN,60,0.6,0.72,520,0.72,tp,UP,0.72,4.9894,-0.000944
btc-updown-15m-1776099600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_200001_btc-updown-15m-1776099600_prices.csv,0.12,600,2,2,DOWN,72,0.64,0.76,899,0.0,settle,UP,-3.84,7.4418,-0.00086
btc-updown-15m-1776100500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_201501_btc-updown-15m-1776100500_prices.csv,0.12,600,2,1,DOWN,61,0.55,0.67,588,0.67,tp,UP,0.72,5.1642,-7e-05
btc-updown-15m-1776100500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_201501_btc-updown-15m-1776100500_prices.csv,0.12,600,2,2,DOWN,66,0.55,0.67,588,0.67,tp,UP,0.72,5.9175,-7e-05
btc-updown-15m-1776101400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_203000_btc-updown-15m-1776101400_prices.csv,0.12,600,2,1,UP,64,0.68,0.8,899,0.0,settle,DOWN,-4.08,3.2886,0.001087
btc-updown-15m-1776101400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_203000_btc-updown-15m-1776101400_prices.csv,0.12,600,2,2,UP,82,0.71,0.83,899,0.0,settle,DOWN,-4.26,6.1019,0.0011
btc-updown-15m-1776102300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_204502_btc-updown-15m-1776102300_prices.csv,0.12,600,2,1,UP,60,0.54,0.66,899,0.0,settle,DOWN,-3.24,11.4396,0.000234
btc-updown-15m-1776102300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_204502_btc-updown-15m-1776102300_prices.csv,0.12,600,2,2,UP,82,0.52,0.64,899,0.0,settle,DOWN,-3.12,53.4902,0.000414
btc-updown-15m-1776103200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_210001_btc-updown-15m-1776103200_prices.csv,0.12,600,2,1,DOWN,67,0.53,0.65,899,0.0,settle,UP,-3.18,3.6385,-0.000508
btc-updown-15m-1776103200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_210001_btc-updown-15m-1776103200_prices.csv,0.12,600,2,2,DOWN,80,0.54,0.66,899,0.0,settle,UP,-3.24,4.5093,-0.000503
btc-updown-15m-1776104100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_211501_btc-updown-15m-1776104100_prices.csv,0.12,600,2,1,UP,63,0.55,0.67,378,0.67,tp,DOWN,0.72,8.9484,0.000322
btc-updown-15m-1776104100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_211501_btc-updown-15m-1776104100_prices.csv,0.12,600,2,2,UP,67,0.56,0.68,378,0.68,tp,DOWN,0.72,4.5603,0.000322
btc-updown-15m-1776105000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_213001_btc-updown-15m-1776105000_prices.csv,0.12,600,2,1,UP,80,0.65,0.77,160,0.77,tp,UP,0.72,12.1197,0.000729
btc-updown-15m-1776105000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_213001_btc-updown-15m-1776105000_prices.csv,0.12,600,2,2,UP,82,0.65,0.77,160,0.77,tp,UP,0.72,9.2095,0.000738
btc-updown-15m-1776105900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_214502_btc-updown-15m-1776105900_prices.csv,0.12,600,2,1,UP,60,0.59,0.71,552,0.71,tp,UP,0.72,5.8828,0.000645
btc-updown-15m-1776105900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_214502_btc-updown-15m-1776105900_prices.csv,0.12,600,2,2,UP,61,0.62,0.74,599,0.74,tp,UP,0.72,2.8825,0.000782
btc-updown-15m-1776106800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_220002_btc-updown-15m-1776106800_prices.csv,0.12,600,2,1,DOWN,83,0.61,0.73,168,0.73,tp,DOWN,0.72,2.7129,-0.000453
btc-updown-15m-1776106800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_220002_btc-updown-15m-1776106800_prices.csv,0.12,600,2,2,DOWN,89,0.63,0.75,168,0.75,tp,DOWN,0.72,7.7648,-0.000572
btc-updown-15m-1776107700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_221502_btc-updown-15m-1776107700_prices.csv,0.12,600,2,1,UP,64,0.72,0.84,89,0.84,tp,UP,0.72,7.1791,0.000684
btc-updown-15m-1776107700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_221502_btc-updown-15m-1776107700_prices.csv,0.12,600,2,2,UP,68,0.69,0.81,81,0.81,tp,UP,0.72,4085.7864,0.001144
btc-updown-15m-1776108600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_223001_btc-updown-15m-1776108600_prices.csv,0.12,600,2,1,UP,86,0.61,0.73,122,0.73,tp,UP,0.72,3.9524,0.001372
btc-updown-15m-1776108600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_223001_btc-updown-15m-1776108600_prices.csv,0.12,600,2,2,UP,88,0.62,0.74,131,0.74,tp,UP,0.72,91.6799,0.002032
btc-updown-15m-1776109500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_224501_btc-updown-15m-1776109500_prices.csv,0.12,600,2,1,UP,61,0.66,0.78,90,0.78,tp,UP,0.72,2.5974,0.001662
btc-updown-15m-1776109500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_224501_btc-updown-15m-1776109500_prices.csv,0.12,600,2,2,UP,73,0.7,0.82,181,0.82,tp,UP,0.72,3.7156,0.001774
btc-updown-15m-1776110400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_230001_btc-updown-15m-1776110400_prices.csv,0.12,600,2,1,UP,67,0.46,0.58,899,0.0,settle,DOWN,-2.76,16.739,0.000485
btc-updown-15m-1776110400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_230001_btc-updown-15m-1776110400_prices.csv,0.12,600,2,2,UP,73,0.48,0.6,899,0.0,settle,DOWN,-2.88,5.9124,0.0008
btc-updown-15m-1776111300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_231501_btc-updown-15m-1776111300_prices.csv,0.12,600,2,1,UP,68,0.65,0.77,849,0.77,tp,UP,0.72,30.423,0.000694
btc-updown-15m-1776111300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_231501_btc-updown-15m-1776111300_prices.csv,0.12,600,2,2,UP,69,0.65,0.77,849,0.77,tp,UP,0.72,7.294,0.00078
btc-updown-15m-1776112200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_233001_btc-updown-15m-1776112200_prices.csv,0.12,600,2,1,UP,60,0.5,0.62,222,0.62,tp,UP,0.72,10.2025,8.2e-05
btc-updown-15m-1776112200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_233001_btc-updown-15m-1776112200_prices.csv,0.12,600,2,2,DOWN,79,0.58,0.7,899,0.0,settle,UP,-3.48,4.9623,-0.000449
btc-updown-15m-1776113100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_234500_btc-updown-15m-1776113100_prices.csv,0.12,600,2,1,DOWN,61,0.63,0.75,328,0.75,tp,DOWN,0.72,3.3346,-0.00058
btc-updown-15m-1776113100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260413_234500_btc-updown-15m-1776113100_prices.csv,0.12,600,2,2,DOWN,74,0.57,0.69,322,0.69,tp,DOWN,0.72,8.3968,-7.4e-05
btc-updown-15m-1776114000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_000002_btc-updown-15m-1776114000_prices.csv,0.12,600,2,1,DOWN,88,0.57,0.69,185,0.69,tp,UP,0.72,65.2351,-0.000175
btc-updown-15m-1776114000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_000002_btc-updown-15m-1776114000_prices.csv,0.12,600,2,2,DOWN,114,0.55,0.67,168,0.67,tp,UP,0.72,7.9443,-0.000175
btc-updown-15m-1776114900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_001501_btc-updown-15m-1776114900_prices.csv,0.12,600,2,1,UP,60,0.55,0.67,899,0.0,settle,DOWN,-3.3,3.4796,0.000582
btc-updown-15m-1776114900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_001501_btc-updown-15m-1776114900_prices.csv,0.12,600,2,2,UP,99,0.51,0.63,899,0.0,settle,DOWN,-3.06,4.6206,0.000466
btc-updown-15m-1776115800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_003001_btc-updown-15m-1776115800_prices.csv,0.12,600,2,1,UP,60,0.57,0.69,187,0.69,tp,UP,0.72,2.7917,0.00019
btc-updown-15m-1776115800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260414_003001_btc-updown-15m-1776115800_prices.csv,0.12,600,2,2,DOWN,92,0.56,0.68,899,0.0,settle,UP,-3.36,2.7185,-0.000279
